mH1,mH2,mH3,mA1,mA2,mC1,mC2,TanBeta1,TanBeta2,TanAlpha4,TanGamma1,TanGamma2,TanAlpha1,TanAlpha2,HiggsSignal,T-Parameter,B to s Gamma
98.6359099533593,98.2853739396452,125,102.859927519902,243.087800205839,519.175726538108,519.577892041837,1.09463305121804,1.53983352252036,0,10.1899309328357,24.6716844906246,1.09463305121804,-0.649420853212252,161.00807255022,4.86628561,0.000349514815053677
99.650268764902,77.1834659994109,125,103.342387408951,114.457102781223,358.609445903884,335.397533694007,0.837722214018058,2.80768184761678,0,26.3558639340009,21.6613702802778,0.837722214018058,-0.356165710459261,173.155493766956,2.08901028,0.000376290855229331
87.6269920003597,93.3911217405842,125,105.538510163832,242.174986797962,552.909207781663,536.428828855599,1.28058756916856,1.55491344236403,0,5.31353985116312,5.31824113594118,1.28058756916856,-0.643122615545494,163.145368645018,5.59484202,0.000345067689551931
99.5492620603969,86.2323012275146,125,103.168315883777,274.309441915365,572.295994324031,518.060207960603,1.05948198781721,2.14695581970321,0,17.6676040419289,6.2174868965807,1.05948198781721,-0.465775769963556,160.998141782689,5.38855286,0.000341303059458674
91.8373395036719,70.706215209898,125,103.263425483013,232.290942430063,555.94433836682,504.233214656796,1.19316147885641,1.42853106033731,0,12.5547264328069,13.9731644167187,1.19316147885641,-0.700019780993685,161.004207002262,5.37851022,0.000344969500431368
91.7310382044367,69.7445104423198,125,103.606588028197,170.505603419635,426.134703076461,408.514080406762,1.19587116424002,1.36399784203738,0,4.6736597317329,24.7466438925127,1.19587116424002,-0.733138989799512,161.078048325729,3.14579101,0.000365288271900158
98.2809836702709,83.7947151432665,125,110.278117901214,150.087290850236,375.929038859429,407.491291839403,0.923826297595523,2.11250820829986,0,4.48455543524101,9.86136601999977,0.923826297595523,-0.473370941741712,177.865939393056,2.66418231,0.000374146855759524
96.6666819243507,94.335456110929,125,103.786805553673,255.430206132647,480.138383994076,373.861994129372,1.40444579347822,1.52036070766716,0,8.90194291232823,1.13290209359264,1.40444579347822,-0.657738650411718,161.078079665575,2.88767537,0.000356072309656951
92.0424818646623,96.0845566304267,125,103.108979777811,111.379615450646,383.24961766835,422.526643267384,0.831760753324992,1.92262150645754,0,4.15428666759332,7.1603913437476,0.831760753324992,-0.520123173823494,169.745520719151,3.09745562,0.000373480646421146
91.7696533305959,97.6025243505202,125,101.50363383937,232.595214122285,360.983897628186,317.401052223105,1.12183947096505,1.9271799959494,0,14.5287948441832,27.9437370509935,1.12183947096505,-0.518892891220242,161.202621329027,1.5006189,0.000377195839678949
97.6008715831023,87.0045588592906,125,106.411328474215,124.043160939159,368.372988723242,403.79461377456,1.0590664456061,2.4450944544639,0,6.16261583663494,29.7983097901701,1.0590664456061,-0.40898215534142,182.226890747711,2.70632574,0.000374892046981705
