mH1,mH2,mH3,mA1,mA2,mC1,mC2,TanBeta1,TanBeta2,TanAlpha4,TanGamma1,TanGamma2,TanAlpha1,TanAlpha2,HiggsSignal,T-Parameter,B to s Gamma
125,469.406353103806,490.833639999076,435.898387754557,226.8339433301,378.977261867193,351.181391564889,2.08960684570658,1.09779002290215,29.8646581505519,22.2416116905913,18.6026643238716,2.08960684570658,1.09779002290215,161.147986793908,-0.209018147,0.000378706248320741
125,377.883087000735,376.010324917376,575.35733486384,287.552635835511,412.125251143093,384.244014000391,0.975982862799603,0.967258313235292,14.5951954966857,18.9741322034109,28.7765950898837,0.975982862799603,0.967258313235292,161.099892744647,-0.0864030227,0.000372799062890203
125,411.876347735992,265.433751937352,434.923822405189,355.790255554035,413.304693669071,405.452049600638,1.0479310340073,1.03133040072432,16.1152736872154,12.747246954564,28.9856562967038,1.0479310340073,1.03133040072432,161.086175927543,0.122491438,0.000371590195783348
125,375.47030392305,247.686959814555,374.274775156648,302.880172573741,459.48146439951,423.354800820075,0.788280242903506,1.16619269912615,25.2867755498291,26.3133294766188,28.2864215944109,0.788280242903506,1.16619269912615,161.056708342437,0.516639788,0.000360405082825609
125,480.542173920812,318.890541959518,407.209182150068,215.455115085821,431.692256123862,361.005101210994,1.62254408679002,0.965810662832461,28.0782572670247,28.6903413224037,10.227931582354,1.62254408679002,0.965810662832461,161.107290560725,0.0912504786,0.000367696833941744
125,367.342829479873,473.931990125021,412.648407695855,218.715422857118,435.909735794092,333.33241715417,1.84011726150164,1.27070941969517,12.6112195739288,25.2419381242298,28.5708972940872,1.84011726150164,1.27070941969517,161.131725895817,-0.250130208,0.000363676364155197
125,579.205780648442,302.874605977301,377.247028935535,272.044067981919,453.632969751235,412.873703778284,1.76710078181936,0.836782491262697,29.1897022721075,29.7155876547671,5.6316773053174,1.76710078181936,0.836782491262697,161.064008759959,0.117948617,0.000366332483366212
125,383.784053201923,267.613417412923,417.476741582952,343.720765070687,486.030819005521,376.684462990721,0.840800994772206,1.20309232753356,19.3014054063276,15.1881680593807,26.9956486000599,0.840800994772206,1.20309232753356,161.074199584888,0.194518037,0.000354933114752631
125,390.932991660394,287.712062352996,365.042125127856,361.717093823875,490.27464574499,414.708882547057,1.07481049276212,0.890518327205804,18.8280694172027,13.9924576235314,28.659589434142,1.07481049276212,0.890518327205804,161.05075458651,0.352683976,0.000358644705335108
125,377.582238437406,276.134784795623,370.739784912368,367.368514110515,440.135214666173,392.185818257191,0.951464766309084,1.11479217189827,28.1598081404268,28.8888141392328,8.33039074121245,0.951464766309084,1.11479217189827,161.081120889369,0.134703374,0.000363512153496963
125,391.936912949902,277.64466929454,377.718606298325,274.999782392646,479.517330836806,410.815081779305,1.46644772624923,1.16071500237493,9.91905460568625,27.0898344806738,4.63827821174547,1.46644772624923,1.16071500237493,161.056006038369,0.5078746,0.000355859023031474
125,382.489332490473,286.255337033052,356.157592937523,278.391645796752,413.072384552054,390.923637360549,0.667496406623685,1.21616241855114,17.6520794443557,18.8748644662673,5.23429633453176,0.667496406623685,1.21616241855114,161.094991479793,0.249242547,0.000367910654189352
125,412.864692377288,303.617654843651,405.313512129187,206.59306179958,527.017829406491,431.838734187927,0.809396766520218,0.935376042030334,17.7336608633745,25.1510986962347,9.14325240075025,0.809396766520218,0.935376042030334,161.033419206435,0.778539036,0.000350310954654928
125,472.958623212621,200.340797416942,430.983445003702,346.138161547546,392.202879695336,374.684708687358,1.14561298702288,1.01161185278433,16.5107253510076,16.4630892501482,17.2868621190644,1.14561298702288,1.01161185278433,161.118648619155,0.142281952,0.00037675481749063
125,396.347619329912,256.636616861902,393.866567523846,309.849033631546,514.906984488999,401.585256391056,1.07592913957555,1.10302929451001,26.4045112564779,21.7585802441905,6.85860458562324,1.07592913957555,1.10302929451001,161.050775854072,0.516028648,0.000349771020305267
125,393.091415138707,317.991886844789,361.025826248614,266.597210912471,434.218069807807,427.213173438913,1.02662481220856,0.90362913098924,5.66047051120742,28.7233700461825,24.2408435056298,1.02662481220856,0.90362913098924,161.065013517799,0.370612688,0.000369464633185687
125,362.61828550191,280.132236919241,382.115301593881,347.853312077417,476.161441493025,415.053032795294,0.916354017182102,0.737728465554296,29.36218606721,25.8858921628724,28.4897559157441,0.916354017182102,0.737728465554296,161.05495790204,0.362281723,0.000365126243889164
125,450.17773487239,337.833393026028,445.094823134757,218.622874378714,470.819209407788,357.740319395496,1.3106942819539,1.09062812470658,20.8826253269871,16.8964652374413,20.5600387693857,1.3106942819539,1.09062812470658,161.093707471015,0.0570638038,0.000358529540745235
125,380.02542060221,440.786575513983,453.57401020099,221.700144197992,410.738368559758,331.955202441693,1.58485935458156,1.21599000776827,24.6108942395475,25.5616853831958,17.2825225847227,1.58485935458156,1.21599000776827,161.146761849849,-0.235552973,0.000369044503579584
125,409.133347056591,262.161233224122,425.171718367345,292.938319698394,430.593673177444,392.126690918953,0.932641886139508,1.12645477795231,29.9705999293192,25.5102938491277,4.39530745082059,0.932641886139508,1.12645477795231,161.085449007496,0.246039743,0.000364746515189729
125,459.725407692042,421.441433847381,458.927428242252,210.157693392106,494.492255454407,320.929909698662,0.68714284224828,0.972799581974796,12.8654395450379,27.7356601728729,29.1535083479823,0.68714284224828,0.972799581974796,161.122806290669,-0.174700308,0.000354699406038692
125,511.451301516407,452.037523038143,561.211031752463,233.021405060668,399.138067960988,359.767898029774,1.56497186597405,0.893731789829891,13.7194261224734,24.1133801988375,11.7359018526638,1.56497186597405,0.893731789829891,161.126233238124,0.123224205,0.000377275164301543
125,356.772366947182,221.552737988601,388.613219804923,341.767109726934,462.868245224644,443.369117654922,0.883557476865225,0.86736815903917,17.6651470603917,29.3273781096204,27.5733577270591,0.883557476865225,0.86736815903917,161.04687761134,0.550437551,0.000364403979879263
125,376.295117660133,250.891913347659,393.478348362736,588.505604970572,415.762363170006,372.381790323794,1.14038307737024,0.822086439953593,8.16551919955723,16.3441871817826,9.8525968224476,1.14038307737024,0.822086439953593,161.106393065976,-0.418961473,0.000374760233021562
125,397.739908143108,275.20417280847,421.679691859228,371.388784204068,417.583488066979,372.831191197689,1.28091892670413,1.15201430584833,12.8889179875852,25.0750990471232,25.5291158281404,1.28091892670413,1.15201430584833,161.105083736605,0.000973674832,0.00036869569167473
125,389.770254856328,372.199034530112,438.656601810196,228.833751130805,481.807896051697,389.490708211105,0.74060413911846,1.00477626100692,21.898709062651,19.9917029370656,20.3635599154885,0.74060413911846,1.00477626100692,161.067218314483,0.12302148,0.000357314887510097
125,359.96467831948,224.16187517565,377.985312780104,474.542986669083,500.670051244843,326.929986129629,1.145823051338,0.984884783056324,17.8288641053442,22.0884849794489,12.2742429278268,1.145823051338,0.984884783056324,161.113777306019,0.0603679685,0.000352847012498316
125,387.265479727459,328.583873923911,405.328758513401,272.704303721552,502.081040845989,386.820233004055,1.46333295546046,1.10214541434055,16.6762479486268,23.4031162323163,16.3055806117896,1.46333295546046,1.10214541434055,161.062778367253,0.326365624,0.000353434319914291
125,398.619090103244,443.598016395831,414.14641931007,222.992106450271,427.341141437226,349.559191604253,1.97379999567973,1.10415859622142,20.5799582329234,26.0519146461457,4.53459152394775,1.97379999567973,1.10415859622142,161.119507554752,-0.198526546,0.00036605747749429
125,443.884307598246,379.341951222798,350.527551793497,225.910109167708,478.882648684274,347.755205359164,1.95523691649171,1.16985239865701,29.0858956557158,25.5300730916754,27.3159068703042,1.95523691649171,1.16985239865701,161.099603791558,0.0132029583,0.0003568487712336
125,409.612884493145,340.455038655748,469.728739341815,274.848967724983,400.291376103765,376.152807100486,1.25154914279361,1.03619928061375,21.0308965876751,20.5031895493545,12.1145677805028,1.25154914279361,1.03619928061375,161.112442436325,0.0765928956,0.000374159895843904
125,377.137069794451,261.920188448885,480.657695587563,230.329196052959,479.463201414377,451.184520040313,1.07577765129829,1.03255660550243,24.0208768236904,14.5403300224938,21.4496176951957,1.07577765129829,1.03255660550243,161.038434028186,0.748256709,0.000358550543818133
125,462.752986177639,242.170101023698,439.314189147431,341.786395619827,535.197750954435,341.416096757322,1.09512643581205,1.04372945750243,20.0846576667998,13.4784274997902,22.0474283813087,1.09512643581205,1.04372945750243,161.089207014349,0.128469765,0.000348484370791893
125,361.375050338376,436.775850422655,554.683877092729,259.531930523316,394.20947877951,392.154403647726,0.69825927396359,0.915594583060269,21.0997241345598,21.3397511658642,8.46494971677218,0.69825927396359,0.915594583060269,161.105206850565,-0.197945617,0.000378506257946332
125,433.841187374978,374.290874771323,380.429759897313,210.674094224368,526.96609086324,362.938842436691,0.782138767358419,0.89495402299305,27.2560694121855,28.9781158409107,29.245273614776,0.782138767358419,0.89495402299305,161.072750685833,0.219607534,0.000351668874681065
125,439.373745450035,382.521045652751,405.268385987252,208.560933980973,526.027322590329,312.827878376607,1.75710639477998,1.02418267885785,22.5707895777466,16.6132693614484,26.4108460311352,1.75710639477998,1.02418267885785,161.123747231969,0.0623374124,0.000350642581279478
